customer_id,customer_name,segment,city,state,postal_code,region,country
RH-19495,Rick Hansen,Consumer,Rochester,Minnesota,55901,Central,United States
DB-13120,David Bremer,Corporate,Rochester,New York,14609,East,United States
CD-11920,Carlos Daly,Consumer,Lake Elsinore,California,92530,West,United States
HW-14935,Helen Wasserman,Corporate,San Diego,California,92105,West,United States
HW-14935,Helen Wasserman,Corporate,New York City,New York,10024,East,United States
MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,71203,South,United States
GM-14440,Gary McGarr,Consumer,San Francisco,California,94122,West,United States
RA-19915,Russell Applegate,Consumer,Denver,Colorado,80219,West,United States
AA-10375,Allen Armold,Consumer,Omaha,Nebraska,68104,Central,United States
ZC-21910,Zuschuss Carroll,Consumer,Edmonds,Washington,98026,West,United States
PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,92704,West,United States
BW-11110,Bart Watters,Corporate,Milwaukee,Wisconsin,53209,Central,United States
DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,19140,East,United States
CA-12775,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,19140,East,United States
TR-21325,Toby Ritter,Consumer,Belleville,New Jersey,7109,East,United States
PG-18820,Patrick Gardner,Consumer,San Francisco,California,94110,West,United States
GT-14710,Greg Tran,Consumer,Lakeville,Minnesota,55044,Central,United States
JE-15745,Joel Eaton,Consumer,Florence,Kentucky,41042,South,United States
JB-15400,Jennifer Braxton,Corporate,Tampa,Florida,33614,South,United States
LH-17020,Lisa Hazard,Consumer,Tyler,Texas,75701,Central,United States
JL-15175,James Lanier,Home Office,Columbia,Tennessee,38401,South,United States
EB-13705,Ed Braxton,Corporate,Fort Worth,Texas,76106,Central,United States
BM-11650,Brian Moss,Corporate,New York City,New York,10035,East,United States
EM-14095,Eudokia Martin,Corporate,Los Angeles,California,90036,West,United States
AF-10885,Art Foster,Consumer,Louisville,Kentucky,40214,South,United States
GA-14725,Guy Armstrong,Consumer,Lorain,Ohio,44052,East,United States
CK-12760,Cyma Kinney,Corporate,Linden,New Jersey,7036,East,United States
DP-13105,Dave Poirier,Corporate,Salinas,California,93905,West,United States
VD-21670,Valerie Dominguez,Consumer,Jackson,Mississippi,39212,South,United States
GT-14710,Greg Tran,Consumer,New York City,New York,10035,East,United States
BK-11260,Berenike Kampe,Consumer,New York City,New York,10035,East,United States
SJ-20125,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,8901,East,United States
CM-12445,Chuck Magee,Consumer,San Francisco,California,94122,West,United States
AJ-10795,Anthony Johnson,Corporate,Jacksonville,Florida,32216,South,United States
AJ-10780,Anthony Jacobs,Corporate,Springfield,Virginia,22153,South,United States
LS-16945,Linda Southworth,Corporate,Philadelphia,Pennsylvania,19140,East,United States
GP-14740,Guy Phonely,Corporate,Lancaster,Pennsylvania,17602,East,United States
PK-18910,Paul Knutson,Home Office,Philadelphia,Pennsylvania,19143,East,United States
TB-21520,Tracy Blumstein,Consumer,Concord,New Hampshire,3301,East,United States
SM-20005,Sally Matthias,Consumer,New York City,New York,10009,East,United States
GA-14725,Guy Armstrong,Consumer,Charlotte,North Carolina,28205,South,United States
CC-12430,Chuck Clark,Home Office,Concord,New Hampshire,3301,East,United States
AG-10765,Anthony Garverick,Home Office,Philadelphia,Pennsylvania,19120,East,United States
HP-14815,Harold Pawlan,Home Office,New York City,New York,10024,East,United States
DK-13090,Dave Kipp,Consumer,Springfield,Virginia,22153,South,United States
GZ-14470,Gary Zandusky,Consumer,San Francisco,California,94109,West,United States
PM-19135,Peter McVee,Home Office,Detroit,Michigan,48227,Central,United States
LL-16840,Lauren Leatherbury,Consumer,Rochester,New York,14609,East,United States
JS-15595,Jill Stevenson,Corporate,Los Angeles,California,90045,West,United States
OT-18730,Olvera Toch,Consumer,San Diego,California,92105,West,United States
EL-13735,Ed Ludwig,Home Office,Columbia,Maryland,21044,East,United States
CK-12760,Cyma Kinney,Corporate,San Francisco,California,94122,West,United States
JE-15475,Jeremy Ellison,Consumer,New Rochelle,New York,10801,East,United States
TH-21550,Tracy Hopkins,Home Office,Detroit,Michigan,48227,Central,United States
PC-18745,Pamela Coakley,Corporate,San Francisco,California,94122,West,United States
HL-15040,Hunter Lopez,Consumer,Houston,Texas,77095,Central,United States
MS-17365,Maribeth Schnelling,Consumer,Detroit,Michigan,48227,Central,United States
GB-14530,George Bell,Corporate,Auburn,New York,13021,East,United States
JR-16210,Justin Ritter,Corporate,Springfield,Ohio,45503,East,United States
TD-20995,Tamara Dahlen,Consumer,Garland,Texas,75043,Central,United States
DB-13060,Dave Brooks,Consumer,Chicago,Illinois,60653,Central,United States
LC-17140,Logan Currie,Consumer,Los Angeles,California,90032,West,United States
PO-18865,Patrick O'Donnell,Consumer,New York City,New York,10009,East,United States
BE-11335,Bill Eplett,Home Office,Jackson,Michigan,49201,Central,United States
SC-20050,Sample Company A,Home Office,Norwich,Connecticut,6360,East,United States
BM-11650,Brian Moss,Corporate,Milwaukee,Wisconsin,53209,Central,United States
KL-16555,Kelly Lampkin,Corporate,San Antonio,Texas,78207,Central,United States
RW-19630,Rob Williams,Corporate,Dallas,Texas,75220,Central,United States
RC-19825,Roy Collins,Consumer,Alexandria,Virginia,22304,South,United States
SE-20110,Sanjit Engle,Consumer,New York City,New York,10009,East,United States
AH-10075,Adam Hart,Corporate,New York City,New York,10011,East,United States
JM-15535,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,19143,East,United States
JJ-15760,Joel Jenkins,Home Office,Springfield,Virginia,22153,South,United States
AB-10165,Alan Barnes,Consumer,Toledo,Ohio,43615,East,United States
RK-19300,Ralph Kennedy,Consumer,Philadelphia,Pennsylvania,19140,East,United States
CG-12040,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,19120,East,United States
RA-19885,Ruben Ausman,Corporate,Farmington,New Mexico,87401,West,United States
RP-19270,Rachel Payne,Corporate,Riverside,California,92503,West,United States
KC-16255,Karen Carlisle,Corporate,San Francisco,California,94110,West,United States
RW-19630,Rob Williams,Corporate,Torrance,California,90503,West,United States
JL-15850,John Lucas,Consumer,Seattle,Washington,98105,West,United States
CA-12775,Cynthia Arntzen,Consumer,Mesa,Arizona,85204,West,United States
RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,19120,East,United States
KH-16360,Katherine Hughes,Consumer,Philadelphia,Pennsylvania,19143,East,United States
GH-14665,Greg Hansen,Consumer,Round Rock,Texas,78664,Central,United States
SW-20275,Scott Williamson,Consumer,Jackson,Mississippi,39212,South,United States
JA-15970,Joseph Airdo,Consumer,Phoenix,Arizona,85023,West,United States
DL-12925,Daniel Lacy,Consumer,Oceanside,California,92054,West,United States
LW-16990,Lindsay Williams,Corporate,San Francisco,California,94110,West,United States
TB-21190,Thomas Brumley,Home Office,Fayetteville,Arkansas,72701,South,United States
CV-12805,Cynthia Voltz,Corporate,San Francisco,California,94110,West,United States
MS-17365,Maribeth Schnelling,Consumer,Boca Raton,Florida,33433,South,United States
BS-11800,Bryan Spruell,Home Office,New York City,New York,10011,East,United States
DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,19134,East,United States
PO-19195,Phillina Ober,Home Office,New York City,New York,10011,East,United States
TD-20995,Tamara Dahlen,Consumer,Portland,Oregon,97206,West,United States
BW-11110,Bart Watters,Corporate,Detroit,Michigan,48205,Central,United States
RW-19690,Robert Waldorf,Consumer,Wilmington,North Carolina,28403,South,United States
KB-16600,Ken Brennan,Corporate,Columbus,Indiana,47201,Central,United States
EB-13870,Emily Burns,Consumer,New York City,New York,10035,East,United States
TZ-21580,Tracy Zic,Consumer,Louisville,Colorado,80027,West,United States
AS-10630,Ann Steele,Home Office,Pasadena,Texas,77506,Central,United States
TS-21340,Toby Swindell,Consumer,Houston,Texas,77041,Central,United States
JG-15805,John Grady,Corporate,Auburn,New York,13021,East,United States
SL-20155,Sara Luxemburg,Home Office,Jacksonville,Florida,32216,South,United States
TS-21610,Troy Staebel,Consumer,New York City,New York,10024,East,United States
RF-19735,Roland Fjeld,Consumer,San Jose,California,95123,West,United States
MW-18235,Mitch Willingham,Corporate,Virginia Beach,Virginia,23464,South,United States
RD-19585,Rob Dowd,Consumer,Henderson,Kentucky,42420,South,United States
FM-14290,Frank Merwin,Home Office,Vancouver,Washington,98661,West,United States
RH-19495,Rick Hansen,Consumer,New York City,New York,10024,East,United States
RA-19945,Ryan Akin,Consumer,Murrieta,California,92563,West,United States
JK-15730,Joe Kamberova,Consumer,Jacksonville,North Carolina,28540,South,United States
MT-17815,Meg Tillman,Consumer,Scottsdale,Arizona,85254,West,United States
PO-18850,Patrick O'Brill,Consumer,Burlington,Iowa,52601,Central,United States
AT-10735,Annie Thurman,Consumer,Chicago,Illinois,60653,Central,United States
VG-21790,Vivek Gonzalez,Consumer,San Diego,California,92037,West,United States
PF-19165,Philip Fox,Consumer,Olympia,Washington,98502,West,United States
JS-15880,John Stevenson,Consumer,Seattle,Washington,98103,West,United States
MO-17800,Meg O'Connel,Home Office,Los Angeles,California,90036,West,United States
KM-16225,Kalyca Meade,Corporate,New York City,New York,10011,East,United States
GT-14710,Greg Tran,Consumer,Washington,District of Columbia,20016,East,United States
PB-19150,Philip Brown,Consumer,Philadelphia,Pennsylvania,19134,East,United States
HR-14770,Hallie Redmond,Home Office,Los Angeles,California,90045,West,United States
DE-13255,Deanra Eno,Home Office,Springfield,Ohio,45503,East,United States
LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,7601,East,United States
AG-10390,Allen Goldenen,Consumer,Cincinnati,Ohio,45231,East,United States
EL-13735,Ed Ludwig,Home Office,Jefferson City,Missouri,65109,Central,United States
JJ-15445,Jennifer Jackson,Consumer,Los Angeles,California,90004,West,United States
JH-15430,Jennifer Halladay,Consumer,Burlington,North Carolina,27217,South,United States
RD-19660,Robert Dilbeck,Home Office,Saint Peters,Missouri,63376,Central,United States
MO-17500,Mary O'Rourke,Consumer,New York City,New York,10035,East,United States
NS-18640,Noel Staavos,Corporate,Chicago,Illinois,60610,Central,United States
SN-20710,Steve Nguyen,Home Office,Rockford,Illinois,61107,Central,United States
ZC-21910,Zuschuss Carroll,Consumer,Miami,Florida,33142,South,United States
LC-16885,Lena Creighton,Consumer,San Francisco,California,94109,West,United States
DG-13300,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,19134,East,United States
NF-18595,Nicole Fjeld,Home Office,New York City,New York,10009,East,United States
BP-11185,Ben Peterman,Corporate,San Diego,California,92037,West,United States
MG-17650,Matthew Grinstein,Home Office,Philadelphia,Pennsylvania,19143,East,United States
JD-16060,Julia Dunbar,Consumer,Houston,Texas,77095,Central,United States
TS-21160,Theresa Swint,Corporate,Toledo,Ohio,43615,East,United States
BD-11620,Brian DeCherney,Consumer,San Francisco,California,94122,West,United States
CM-12160,Charles McCrossin,Consumer,Brownsville,Texas,78521,Central,United States
RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,19143,East,United States
SN-20560,Skye Norling,Home Office,Los Angeles,California,90008,West,United States
EH-14005,Erica Hernandez,Home Office,Denver,Colorado,80219,West,United States
FO-14305,Frank Olsen,Consumer,New York City,New York,10035,East,United States
MS-17710,Maurice Satty,Consumer,Mesa,Arizona,85204,West,United States
CC-12100,Chad Cunningham,Home Office,Columbus,Indiana,47201,Central,United States
DW-13540,Don Weiss,Consumer,Seattle,Washington,98105,West,United States
BT-11395,Bill Tyler,Corporate,Detroit,Michigan,48227,Central,United States
KD-16270,Karen Daniels,Consumer,Yonkers,New York,10701,East,United States
LC-16870,Lena Cacioppo,Consumer,Des Moines,Iowa,50315,Central,United States
CY-12745,Craig Yedwab,Corporate,Oakland,California,94601,West,United States
LW-16990,Lindsay Williams,Corporate,Monroe,North Carolina,28110,South,United States
NP-18325,Naresj Patel,Consumer,San Diego,California,92105,West,United States
BT-11485,Brad Thomas,Home Office,Clinton,Maryland,20735,East,United States
PS-19045,Penelope Sewall,Home Office,Charlotte,North Carolina,28205,South,United States
NS-18640,Noel Staavos,Corporate,Los Angeles,California,90049,West,United States
PV-18985,Paul Van Hugh,Home Office,San Francisco,California,94122,West,United States
RP-19390,Resi Pölking,Consumer,Houston,Texas,77041,Central,United States
NM-18520,Neoma Murray,Consumer,Riverside,California,92503,West,United States
EH-13945,Eric Hoffmann,Consumer,Houston,Texas,77041,Central,United States
RA-19915,Russell Applegate,Consumer,Encinitas,California,92024,West,United States
DL-13495,Dionis Lloyd,Corporate,San Francisco,California,94110,West,United States
CS-12355,Christine Sundaresam,Consumer,Roswell,Georgia,30076,South,United States
HL-15040,Hunter Lopez,Consumer,Jonesboro,Arkansas,72401,South,United States
PA-19060,Pete Armstrong,Home Office,Richmond,Indiana,47374,Central,United States
BD-11605,Brian Dahlen,Consumer,Springfield,Virginia,22153,South,United States
GG-14650,Greg Guthrie,Corporate,Antioch,California,94509,West,United States
JS-15940,Joni Sundaresam,Home Office,Philadelphia,Pennsylvania,19134,East,United States
LR-16915,Lena Radford,Consumer,Homestead,Florida,33030,South,United States
FH-14275,Frank Hawley,Corporate,La Porte,Indiana,46350,Central,United States
AP-10915,Arthur Prichep,Consumer,Los Angeles,California,90045,West,United States
NC-18340,Nat Carroll,Consumer,Lansing,Michigan,48911,Central,United States
CB-12535,Claudia Bergmann,Corporate,Cuyahoga Falls,Ohio,44221,East,United States
KL-16555,Kelly Lampkin,Corporate,Reno,Nevada,89502,West,United States
PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,22801,South,United States
GB-14530,George Bell,Corporate,Los Angeles,California,90004,West,United States
AA-10315,Alex Avila,Consumer,Minneapolis,Minnesota,55407,Central,United States
LT-16765,Larry Tron,Consumer,Escondido,California,92025,West,United States
AP-10720,Anne Pryor,Home Office,New York City,New York,10035,East,United States
PM-18940,Paul MacIntyre,Consumer,Jackson,Michigan,49201,Central,United States
KC-16540,Kelly Collister,Consumer,Seattle,Washington,98115,West,United States
DL-13315,Delfina Latchford,Consumer,New York City,New York,10035,East,United States
SW-20275,Scott Williamson,Consumer,Royal Oak,Michigan,48073,Central,United States
AA-10375,Allen Armold,Consumer,Los Angeles,California,90008,West,United States
LT-17110,Liz Thompson,Consumer,Bloomington,Illinois,61701,Central,United States
DP-13105,Dave Poirier,Corporate,New York City,New York,10035,East,United States
AB-10060,Adam Bellavance,Home Office,Concord,New Hampshire,3301,East,United States
AT-10435,Alyssa Tate,Home Office,Los Angeles,California,90004,West,United States
JE-15745,Joel Eaton,Consumer,Rockville,Maryland,20852,East,United States
CA-12055,Cathy Armstrong,Home Office,Houston,Texas,77070,Central,United States
DB-13060,Dave Brooks,Consumer,Lakewood,New Jersey,8701,East,United States
RB-19570,Rob Beeghly,Consumer,Jacksonville,North Carolina,28540,South,United States
HR-14830,Harold Ryan,Corporate,Seattle,Washington,98103,West,United States
BT-11530,Bradley Talbott,Home Office,Los Angeles,California,90036,West,United States
NG-18355,Nat Gilpin,Corporate,Coral Springs,Florida,33065,South,United States
ZC-21910,Zuschuss Carroll,Consumer,Houston,Texas,77041,Central,United States
LS-16945,Linda Southworth,Corporate,Denver,Colorado,80219,West,United States
LH-16750,Larry Hughes,Consumer,Charlotte,North Carolina,28205,South,United States
SW-20755,Steven Ward,Corporate,New York City,New York,10009,East,United States
